"participant","group","question","foodCat","response","latency","accuracy","Kcal_total"
133,"DE","health","loCal",6,1705,NA,109.2
133,"DE","health","loCal",6,1692,NA,34
133,"DE","health","loCal",6,1250,NA,13.6
133,"DE","health","hiCal",3,1568,NA,1192.626
133,"DE","health","hiCal",1,1462,NA,400
134,"DE","calories","hiCal",NA,4063,-266.5,466.5
134,"DE","calories","hiCal",NA,4589,2.5,347.5
134,"DE","calories","hiCal",NA,4220,-2674,3024
134,"DE","calories","hiCal",NA,3635,-249,649
134,"DE","calories","hiCal",NA,4941,-109.975,909.975
134,"DE","calories","hiCal",NA,4058,306.25,243.75
134,"DE","calories","hiCal",NA,4237,104,346
134,"DE","calories","loCal",NA,2948,-44,94
134,"DE","calories","loCal",NA,3439,10.7,9.3
134,"DE","calories","loCal",NA,2377,-35,85
134,"DE","calories","loCal",NA,4043,-44.4,74.4
134,"DE","calories","loCal",NA,2590,-33,33
134,"DE","calories","loCal",NA,5075,2.2,37.8
134,"DE","calories","loCal",NA,2306,-48,128
134,"DE","calories","loCal",NA,2192,-342.5,542.5
134,"DE","calories","hiCal",NA,4433,99.744,300.256
134,"DE","calories","loCal",NA,4837,-44,104
134,"DE","calories","loCal",NA,2936,-14,34
134,"DE","calories","hiCal",NA,3931,-342.626,1192.626
134,"DE","calories","hiCal",NA,3217,-250,400
134,"DE","health","hiCal",1,1747,NA,466.5
134,"DE","health","hiCal",4,1681,NA,347.5
134,"DE","health","hiCal",2,1349,NA,3024
134,"DE","health","hiCal",1,822,NA,2570.4
134,"DE","health","hiCal",1,1640,NA,2872
134,"DE","health","hiCal",1,992,NA,649
134,"DE","health","hiCal",1,955,NA,3328
134,"DE","health","hiCal",1,1189,NA,909.975
134,"DE","health","hiCal",1,1288,NA,314.4
134,"DE","health","hiCal",1,764,NA,243.75
134,"DE","health","hiCal",1,950,NA,346
134,"DE","health","hiCal",2,2163,NA,984
134,"DE","health","hiCal",2,1431,NA,545
134,"DE","health","loCal",6,948,NA,32
134,"DE","health","loCal",6,764,NA,64.5
134,"DE","health","loCal",6,643,NA,94
134,"DE","health","loCal",6,725,NA,9.3
134,"DE","health","loCal",6,1404,NA,24.6
134,"DE","health","loCal",6,1025,NA,85
134,"DE","health","loCal",6,2199,NA,74.4
134,"DE","health","loCal",6,775,NA,288
134,"DE","health","loCal",6,1650,NA,33
134,"DE","health","loCal",6,807,NA,37.8
134,"DE","health","loCal",6,810,NA,128
134,"DE","health","loCal",6,2248,NA,542.5
134,"DE","health","hiCal",2,1294,NA,428
134,"DE","health","hiCal",4,1284,NA,198.9
134,"DE","health","hiCal",5,1664,NA,300.256
134,"DE","health","loCal",6,994,NA,104
134,"DE","health","hiCal",4,1837,NA,320.58
134,"DE","health","loCal",6,1332,NA,165
134,"DE","health","hiCal",4,1213,NA,11830
134,"DE","health","loCal",6,2786,NA,28.4
134,"DE","health","loCal",6,1638,NA,36
134,"DE","health","loCal",6,2300,NA,12
134,"DE","health","loCal",5,1316,NA,109.2
134,"DE","health","loCal",6,710,NA,34
134,"DE","health","loCal",6,761,NA,13.6
134,"DE","health","hiCal",4,1314,NA,1192.626
134,"DE","health","hiCal",1,1074,NA,400
135,"TE","calories","hiCal",NA,1775,-266.5,466.5
135,"TE","calories","hiCal",NA,5233,-147.5,347.5
135,"TE","calories","hiCal",NA,2726,-2724,3024
135,"TE","calories","hiCal",NA,2641,-349,649
135,"TE","calories","hiCal",NA,5015,-309.975,909.975
135,"TE","calories","hiCal",NA,3002,56.25,243.75
135,"TE","calories","hiCal",NA,5213,4,346
135,"TE","calories","loCal",NA,3294,6,94
135,"TE","calories","loCal",NA,5739,110.7,9.3
135,"TE","calories","loCal",NA,2836,-15,85
135,"TE","calories","loCal",NA,3648,225.6,74.4
135,"TE","calories","loCal",NA,3120,267,33
135,"TE","calories","loCal",NA,2900,2.2,37.8
135,"TE","calories","loCal",NA,2413,-38,128
135,"TE","calories","loCal",NA,5858,-242.5,542.5
135,"TE","calories","hiCal",NA,5905,149.744,300.256
135,"TE","calories","loCal",NA,4202,-24,104
135,"TE","calories","loCal",NA,3177,166,34
135,"TE","calories","hiCal",NA,3321,-642.626,1192.626
135,"TE","calories","hiCal",NA,2466,-200,400
135,"TE","health","hiCal",2,1557,NA,466.5
135,"TE","health","hiCal",4,1650,NA,347.5
135,"TE","health","hiCal",2,924,NA,3024
135,"TE","health","hiCal",1,1860,NA,2570.4
135,"TE","health","hiCal",2,1278,NA,2872
135,"TE","health","hiCal",2,1219,NA,649
135,"TE","health","hiCal",2,1870,NA,3328
135,"TE","health","hiCal",2,1167,NA,909.975
135,"TE","health","hiCal",2,1508,NA,314.4
135,"TE","health","hiCal",2,1076,NA,243.75
135,"TE","health","hiCal",2,2250,NA,346
135,"TE","health","hiCal",2,1721,NA,984
135,"TE","health","hiCal",2,1399,NA,545
135,"TE","health","loCal",5,938,NA,32
135,"TE","health","loCal",6,1136,NA,64.5
135,"TE","health","loCal",5,1145,NA,94
135,"TE","health","loCal",6,1777,NA,9.3
135,"TE","health","loCal",5,899,NA,24.6
135,"TE","health","loCal",6,1646,NA,85
135,"TE","health","loCal",4,1945,NA,74.4
135,"TE","health","loCal",2,1546,NA,288
135,"TE","health","loCal",2,677,NA,33
135,"TE","health","loCal",5,1028,NA,37.8
135,"TE","health","loCal",5,1129,NA,128
135,"TE","health","loCal",5,1184,NA,542.5
135,"TE","health","hiCal",5,1164,NA,428
135,"TE","health","hiCal",4,2178,NA,198.9
135,"TE","health","hiCal",3,1365,NA,300.256
135,"TE","health","loCal",5,1645,NA,104
135,"TE","health","hiCal",4,4288,NA,320.58
135,"TE","health","loCal",6,1327,NA,165
135,"TE","health","hiCal",5,876,NA,11830
135,"TE","health","loCal",5,992,NA,28.4
135,"TE","health","loCal",6,680,NA,36
135,"TE","health","loCal",5,913,NA,12
135,"TE","health","loCal",5,1797,NA,109.2
135,"TE","health","loCal",4,1316,NA,34
135,"TE","health","loCal",4,1890,NA,13.6
135,"TE","health","hiCal",3,1229,NA,1192.626
135,"TE","health","hiCal",2,1646,NA,400
136,"DE","calories","hiCal",NA,3326,33.5,466.5
136,"DE","calories","hiCal",NA,3260,242.5,347.5
136,"DE","calories","hiCal",NA,4511,-2074,3024
136,"DE","calories","hiCal",NA,3426,51,649
136,"DE","calories","hiCal",NA,4890,-329.975,909.975
136,"DE","calories","hiCal",NA,5579,436.25,243.75
136,"DE","calories","hiCal",NA,3595,79,346
136,"DE","calories","loCal",NA,2881,-44,94
136,"DE","calories","loCal",NA,3021,35.7,9.3
136,"DE","calories","loCal",NA,3294,-45,85
136,"DE","calories","loCal",NA,2915,-5.4,74.4
136,"DE","calories","loCal",NA,2558,-8,33
136,"DE","calories","loCal",NA,2539,-17.8,37.8
136,"DE","calories","loCal",NA,4536,52,128
136,"DE","calories","loCal",NA,3948,-362.5,542.5
136,"DE","calories","hiCal",NA,3425,-50.256,300.256
136,"DE","calories","loCal",NA,2905,-14,104
136,"DE","calories","loCal",NA,3460,6,34
136,"DE","calories","hiCal",NA,3945,607.374,1192.626
136,"DE","calories","hiCal",NA,3417,-20,400
136,"DE","health","hiCal",1,815,NA,466.5
136,"DE","health","hiCal",1,1490,NA,347.5
136,"DE","health","hiCal",1,1241,NA,3024
136,"DE","health","hiCal",1,734,NA,2570.4
136,"DE","health","hiCal",1,525,NA,2872
136,"DE","health","hiCal",1,1013,NA,649
136,"DE","health","hiCal",1,566,NA,3328
136,"DE","health","hiCal",3,1685,NA,909.975
136,"DE","health","hiCal",1,797,NA,314.4
136,"DE","health","hiCal",1,1132,NA,243.75
136,"DE","health","hiCal",1,1681,NA,346
136,"DE","health","hiCal",1,827,NA,984
136,"DE","health","hiCal",1,1335,NA,545
136,"DE","health","loCal",6,1795,NA,32
136,"DE","health","loCal",6,661,NA,64.5
136,"DE","health","loCal",6,702,NA,94
136,"DE","health","loCal",6,1070,NA,9.3
136,"DE","health","loCal",6,1755,NA,24.6
136,"DE","health","loCal",6,859,NA,85
136,"DE","health","loCal",6,1265,NA,74.4
136,"DE","health","loCal",6,1229,NA,288
136,"DE","health","loCal",6,1388,NA,33
136,"DE","health","loCal",6,2211,NA,37.8
136,"DE","health","loCal",6,842,NA,128
136,"DE","health","loCal",6,638,NA,542.5
136,"DE","health","hiCal",1,1031,NA,428
136,"DE","health","hiCal",1,866,NA,198.9
136,"DE","health","hiCal",4,1623,NA,300.256
136,"DE","health","loCal",6,580,NA,104
136,"DE","health","hiCal",6,800,NA,320.58
136,"DE","health","loCal",6,1019,NA,165
136,"DE","health","hiCal",5,1766,NA,11830
136,"DE","health","loCal",6,598,NA,28.4
136,"DE","health","loCal",4,946,NA,36
136,"DE","health","loCal",6,667,NA,12
136,"DE","health","loCal",6,833,NA,109.2
136,"DE","health","loCal",6,692,NA,34
136,"DE","health","loCal",6,1242,NA,13.6
136,"DE","health","hiCal",2,2659,NA,1192.626
136,"DE","health","hiCal",1,1109,NA,400
139,"TE","calories","hiCal",NA,3900,433.5,466.5
139,"TE","calories","hiCal",NA,4732,52.5,347.5
139,"TE","calories","hiCal",NA,15000,-2024,3024
139,"TE","calories","hiCal",NA,8804,-550,649
139,"TE","calories","hiCal",NA,9187,-756.975,909.975
139,"TE","calories","hiCal",NA,3523,956.25,243.75
139,"TE","calories","hiCal",NA,7820,928,346
139,"TE","calories","loCal",NA,3636,-79,94
139,"TE","calories","loCal",NA,11780,10.7,9.3
139,"TE","calories","loCal",NA,15000,NA,85
139,"TE","calories","loCal",NA,6745,-70.4,74.4
139,"TE","calories","loCal",NA,3370,-13,33
139,"TE","calories","loCal",NA,3174,-23.8,37.8
139,"TE","calories","loCal",NA,2008,-105,128
139,"TE","calories","loCal",NA,4574,-527.5,542.5
139,"TE","calories","hiCal",NA,14172,-212.256,300.256
139,"TE","calories","loCal",NA,3255,-91,104
139,"TE","calories","loCal",NA,5701,-30,34
139,"TE","calories","hiCal",NA,11443,807.374,1192.626
139,"TE","calories","hiCal",NA,4646,600,400
139,"TE","health","hiCal",1,4623,NA,466.5
139,"TE","health","hiCal",5,1204,NA,347.5
139,"TE","health","hiCal",1,623,NA,3024
139,"TE","health","hiCal",1,1040,NA,2570.4
139,"TE","health","hiCal",1,812,NA,2872
139,"TE","health","hiCal",1,992,NA,649
139,"TE","health","hiCal",1,2836,NA,3328
139,"TE","health","hiCal",1,792,NA,909.975
139,"TE","health","hiCal",1,3814,NA,314.4
139,"TE","health","hiCal",1,722,NA,243.75
139,"TE","health","hiCal",6,660,NA,346
139,"TE","health","hiCal",6,1283,NA,984
139,"TE","health","hiCal",1,1018,NA,545
139,"TE","health","loCal",6,3307,NA,32
139,"TE","health","loCal",6,744,NA,64.5
139,"TE","health","loCal",6,756,NA,94
139,"TE","health","loCal",5,898,NA,9.3
139,"TE","health","loCal",6,671,NA,24.6
139,"TE","health","loCal",2,1630,NA,85
139,"TE","health","loCal",6,6483,NA,74.4
139,"TE","health","loCal",1,909,NA,288
139,"TE","health","loCal",6,977,NA,33
139,"TE","health","loCal",6,1003,NA,37.8
139,"TE","health","loCal",1,1081,NA,128
139,"TE","health","loCal",5,946,NA,542.5
139,"TE","health","hiCal",2,1256,NA,428
139,"TE","health","hiCal",1,1081,NA,198.9
139,"TE","health","hiCal",2,1665,NA,300.256
139,"TE","health","loCal",5,1181,NA,104
139,"TE","health","hiCal",1,1183,NA,320.58
139,"TE","health","loCal",1,1770,NA,165
139,"TE","health","hiCal",1,2472,NA,11830
139,"TE","health","loCal",6,718,NA,28.4
139,"TE","health","loCal",5,6406,NA,36
139,"TE","health","loCal",6,675,NA,12
139,"TE","health","loCal",1,652,NA,109.2
139,"TE","health","loCal",6,566,NA,34
139,"TE","health","loCal",2,2524,NA,13.6
139,"TE","health","hiCal",6,2637,NA,1192.626
139,"TE","health","hiCal",1,6248,NA,400
140,"DE","calories","hiCal",NA,3937,-16.5,466.5
140,"DE","calories","hiCal",NA,3428,-47.5,347.5
140,"DE","calories","hiCal",NA,3136,-2624,3024
140,"DE","calories","hiCal",NA,4884,-279,649
140,"DE","calories","hiCal",NA,5569,-259.975,909.975
140,"DE","calories","hiCal",NA,4256,176.25,243.75
140,"DE","calories","hiCal",NA,3057,204,346
140,"DE","calories","loCal",NA,2520,-64,94
140,"DE","calories","loCal",NA,4914,5.7,9.3
140,"DE","calories","loCal",NA,2824,-75,85
140,"DE","calories","loCal",NA,4385,-54.4,74.4
140,"DE","calories","loCal",NA,4197,-25,33
140,"DE","calories","loCal",NA,3214,-27.8,37.8
140,"DE","calories","loCal",NA,3796,32,128
140,"DE","calories","loCal",NA,4774,-342.5,542.5
140,"DE","calories","hiCal",NA,8103,349.744,300.256
140,"DE","calories","loCal",NA,2404,-94,104
140,"DE","calories","loCal",NA,4855,46,34
140,"DE","calories","hiCal",NA,7636,-267.626,1192.626
140,"DE","calories","hiCal",NA,5761,85,400
140,"DE","health","hiCal",1,1082,NA,466.5
140,"DE","health","hiCal",3,2040,NA,347.5
140,"DE","health","hiCal",2,1376,NA,3024
140,"DE","health","hiCal",1,862,NA,2570.4
140,"DE","health","hiCal",1,1677,NA,2872
140,"DE","health","hiCal",1,1330,NA,649
140,"DE","health","hiCal",1,907,NA,3328
140,"DE","health","hiCal",2,1390,NA,909.975
140,"DE","health","hiCal",1,859,NA,314.4
140,"DE","health","hiCal",1,930,NA,243.75
140,"DE","health","hiCal",1,779,NA,346
140,"DE","health","hiCal",3,1958,NA,984
140,"DE","health","hiCal",1,854,NA,545
140,"DE","health","loCal",6,610,NA,32
140,"DE","health","loCal",6,546,NA,64.5
140,"DE","health","loCal",6,981,NA,94
140,"DE","health","loCal",6,476,NA,9.3
140,"DE","health","loCal",6,773,NA,24.6
140,"DE","health","loCal",6,873,NA,85
140,"DE","health","loCal",6,1315,NA,74.4
140,"DE","health","loCal",6,676,NA,288
140,"DE","health","loCal",6,912,NA,33
140,"DE","health","loCal",6,561,NA,37.8
140,"DE","health","loCal",6,1103,NA,128
140,"DE","health","loCal",6,1208,NA,542.5
140,"DE","health","hiCal",2,1122,NA,428
140,"DE","health","hiCal",2,1073,NA,198.9
140,"DE","health","hiCal",4,1490,NA,300.256
140,"DE","health","loCal",6,1062,NA,104
140,"DE","health","hiCal",2,1204,NA,320.58
140,"DE","health","loCal",6,601,NA,165
140,"DE","health","hiCal",4,1609,NA,11830
140,"DE","health","loCal",6,568,NA,28.4
140,"DE","health","loCal",6,839,NA,36
140,"DE","health","loCal",6,623,NA,12
140,"DE","health","loCal",6,835,NA,109.2
140,"DE","health","loCal",6,1304,NA,34
140,"DE","health","loCal",6,909,NA,13.6
140,"DE","health","hiCal",2,1770,NA,1192.626
140,"DE","health","hiCal",1,980,NA,400
141,"DE","calories","hiCal",NA,4365,-66.5,466.5
141,"DE","calories","hiCal",NA,4410,-47.5,347.5
141,"DE","calories","hiCal",NA,4818,-2724,3024
141,"DE","calories","hiCal",NA,3983,-349,649
141,"DE","calories","hiCal",NA,4986,-659.975,909.975
141,"DE","calories","hiCal",NA,4381,206.25,243.75
141,"DE","calories","hiCal",NA,3728,-96,346
141,"DE","calories","loCal",NA,4780,-59,94
141,"DE","calories","loCal",NA,6194,15.7,9.3
141,"DE","calories","loCal",NA,4450,-65,85
141,"DE","calories","loCal",NA,4050,-24.4,74.4
141,"DE","calories","loCal",NA,3826,-23,33
141,"DE","calories","loCal",NA,3862,-17.8,37.8
141,"DE","calories","loCal",NA,4162,-88,128
141,"DE","calories","loCal",NA,7306,-492.5,542.5
141,"DE","calories","hiCal",NA,5151,99.744,300.256
141,"DE","calories","loCal",NA,5223,-84,104
141,"DE","calories","loCal",NA,4266,1,34
141,"DE","calories","hiCal",NA,6594,-492.626,1192.626
141,"DE","calories","hiCal",NA,3315,-200,400
141,"DE","health","hiCal",3,1568,NA,466.5
141,"DE","health","hiCal",3,1335,NA,347.5
141,"DE","health","hiCal",2,1321,NA,3024
141,"DE","health","hiCal",1,1040,NA,2570.4
141,"DE","health","hiCal",1,1182,NA,2872
141,"DE","health","hiCal",1,1131,NA,649
141,"DE","health","hiCal",1,1449,NA,3328
141,"DE","health","hiCal",1,1339,NA,909.975
141,"DE","health","hiCal",2,1352,NA,314.4
141,"DE","health","hiCal",1,1432,NA,243.75
141,"DE","health","hiCal",2,1167,NA,346
141,"DE","health","hiCal",2,1424,NA,984
141,"DE","health","hiCal",2,1433,NA,545
141,"DE","health","loCal",6,1138,NA,32
141,"DE","health","loCal",6,1204,NA,64.5
141,"DE","health","loCal",6,1208,NA,94
141,"DE","health","loCal",6,1116,NA,9.3
141,"DE","health","loCal",6,922,NA,24.6
141,"DE","health","loCal",6,952,NA,85
141,"DE","health","loCal",4,1568,NA,74.4
141,"DE","health","loCal",6,1360,NA,288
141,"DE","health","loCal",6,1528,NA,33
141,"DE","health","loCal",5,1498,NA,37.8
141,"DE","health","loCal",6,1539,NA,128
141,"DE","health","loCal",5,1315,NA,542.5
141,"DE","health","hiCal",2,1902,NA,428
141,"DE","health","hiCal",3,1579,NA,198.9
141,"DE","health","hiCal",4,1559,NA,300.256
141,"DE","health","loCal",6,1545,NA,104
141,"DE","health","hiCal",4,1358,NA,320.58
141,"DE","health","loCal",5,1760,NA,165
141,"DE","health","hiCal",4,1698,NA,11830
141,"DE","health","loCal",6,1003,NA,28.4
141,"DE","health","loCal",6,1338,NA,36
141,"DE","health","loCal",6,1250,NA,12
141,"DE","health","loCal",5,1421,NA,109.2
141,"DE","health","loCal",5,1349,NA,34
141,"DE","health","loCal",6,1038,NA,13.6
141,"DE","health","hiCal",2,1476,NA,1192.626
141,"DE","health","hiCal",2,1189,NA,400
142,"TE","calories","hiCal",NA,4797,333.5,466.5
142,"TE","calories","hiCal",NA,4979,552.5,347.5
142,"TE","calories","hiCal",NA,8627,-1624,3024
142,"TE","calories","hiCal",NA,4139,51,649
142,"TE","calories","hiCal",NA,6252,590.025,909.975
142,"TE","calories","hiCal",NA,5059,606.25,243.75
142,"TE","calories","hiCal",NA,5515,554,346
142,"TE","calories","loCal",NA,4501,-29,94
142,"TE","calories","loCal",NA,5228,25.7,9.3
142,"TE","calories","loCal",NA,5587,-15,85
142,"TE","calories","loCal",NA,4308,25.6,74.4
142,"TE","calories","loCal",NA,6232,67,33
142,"TE","calories","loCal",NA,4847,27.2,37.8
142,"TE","calories","loCal",NA,5410,-48,128
142,"TE","calories","loCal",NA,6467,-392.5,542.5
142,"TE","calories","hiCal",NA,5483,199.744,300.256
142,"TE","calories","loCal",NA,4885,46,104
142,"TE","calories","loCal",NA,3691,6,34
142,"TE","calories","hiCal",NA,7411,7.374,1192.626
142,"TE","calories","hiCal",NA,5887,200,400
142,"TE","health","hiCal",1,994,NA,466.5
142,"TE","health","hiCal",2,3111,NA,347.5
142,"TE","health","hiCal",2,1936,NA,3024
142,"TE","health","hiCal",1,907,NA,2570.4
142,"TE","health","hiCal",1,1406,NA,2872
142,"TE","health","hiCal",1,1967,NA,649
142,"TE","health","hiCal",1,1296,NA,3328
142,"TE","health","hiCal",1,1375,NA,909.975
142,"TE","health","hiCal",1,2022,NA,314.4
142,"TE","health","hiCal",1,1184,NA,243.75
142,"TE","health","hiCal",1,2022,NA,346
142,"TE","health","hiCal",2,1997,NA,984
142,"TE","health","hiCal",3,2967,NA,545
142,"TE","health","loCal",5,1728,NA,32
142,"TE","health","loCal",6,2694,NA,64.5
142,"TE","health","loCal",6,2471,NA,94
142,"TE","health","loCal",5,2564,NA,9.3
142,"TE","health","loCal",6,1656,NA,24.6
142,"TE","health","loCal",6,960,NA,85
142,"TE","health","loCal",5,2030,NA,74.4
142,"TE","health","loCal",5,1515,NA,288
142,"TE","health","loCal",6,969,NA,33
142,"TE","health","loCal",5,2115,NA,37.8
142,"TE","health","loCal",6,1525,NA,128
142,"TE","health","loCal",6,1980,NA,542.5
142,"TE","health","hiCal",2,2855,NA,428
142,"TE","health","hiCal",2,2513,NA,198.9
142,"TE","health","hiCal",4,3393,NA,300.256
142,"TE","health","loCal",6,1673,NA,104
142,"TE","health","hiCal",4,3836,NA,320.58
142,"TE","health","loCal",5,2050,NA,165
142,"TE","health","hiCal",4,1894,NA,11830
142,"TE","health","loCal",5,1228,NA,28.4
142,"TE","health","loCal",6,1556,NA,36
142,"TE","health","loCal",6,986,NA,12
142,"TE","health","loCal",6,2713,NA,109.2
142,"TE","health","loCal",5,1064,NA,34
142,"TE","health","loCal",5,1663,NA,13.6
142,"TE","health","hiCal",3,3039,NA,1192.626
142,"TE","health","hiCal",1,1889,NA,400
143,"TE","calories","hiCal",NA,2430,33.5,466.5
143,"TE","calories","hiCal",NA,5986,652.5,347.5
143,"TE","calories","hiCal",NA,2036,-2024,3024
143,"TE","calories","hiCal",NA,3228,351,649
143,"TE","calories","hiCal",NA,3348,-809.975,909.975
143,"TE","calories","hiCal",NA,2884,356.25,243.75
143,"TE","calories","hiCal",NA,4736,254,346
143,"TE","calories","loCal",NA,2019,6,94
143,"TE","calories","loCal",NA,2860,40.7,9.3
143,"TE","calories","loCal",NA,2278,15,85
143,"TE","calories","loCal",NA,1862,125.6,74.4
143,"TE","calories","loCal",NA,2224,67,33
143,"TE","calories","loCal",NA,2648,162.2,37.8
143,"TE","calories","loCal",NA,2596,-28,128
143,"TE","calories","loCal",NA,1491,-442.5,542.5
143,"TE","calories","hiCal",NA,3210,699.744,300.256
143,"TE","calories","loCal",NA,3562,196,104
143,"TE","calories","loCal",NA,2385,166,34
143,"TE","calories","hiCal",NA,3507,307.374,1192.626
143,"TE","calories","hiCal",NA,2884,100,400
143,"TE","health","hiCal",1,1158,NA,466.5
143,"TE","health","hiCal",4,2993,NA,347.5
143,"TE","health","hiCal",2,1865,NA,3024
143,"TE","health","hiCal",1,797,NA,2570.4
143,"TE","health","hiCal",1,1210,NA,2872
143,"TE","health","hiCal",2,1029,NA,649
143,"TE","health","hiCal",1,1191,NA,3328
143,"TE","health","hiCal",2,1392,NA,909.975
143,"TE","health","hiCal",1,1139,NA,314.4
143,"TE","health","hiCal",1,1870,NA,243.75
143,"TE","health","hiCal",1,717,NA,346
143,"TE","health","hiCal",3,1642,NA,984
143,"TE","health","hiCal",2,1495,NA,545
143,"TE","health","loCal",6,698,NA,32
143,"TE","health","loCal",5,2416,NA,64.5
143,"TE","health","loCal",6,908,NA,94
143,"TE","health","loCal",6,1066,NA,9.3
143,"TE","health","loCal",6,560,NA,24.6
143,"TE","health","loCal",6,773,NA,85
143,"TE","health","loCal",6,1613,NA,74.4
143,"TE","health","loCal",6,840,NA,288
143,"TE","health","loCal",6,772,NA,33
143,"TE","health","loCal",6,906,NA,37.8
143,"TE","health","loCal",6,1037,NA,128
143,"TE","health","loCal",6,996,NA,542.5
143,"TE","health","hiCal",3,1978,NA,428
143,"TE","health","hiCal",4,837,NA,198.9
143,"TE","health","hiCal",4,1378,NA,300.256
143,"TE","health","loCal",6,1442,NA,104
143,"TE","health","hiCal",3,2829,NA,320.58
143,"TE","health","loCal",6,1191,NA,165
143,"TE","health","hiCal",3,1644,NA,11830
143,"TE","health","loCal",6,634,NA,28.4
143,"TE","health","loCal",6,590,NA,36
143,"TE","health","loCal",1,610,NA,12
143,"TE","health","loCal",6,2540,NA,109.2
143,"TE","health","loCal",6,796,NA,34
143,"TE","health","loCal",6,719,NA,13.6
